PRIMARY_KEY,REP_DATE,REP_TIME,LOCATION,X_COORDINATE,Y_COORDINATE,APD_sector,CouncilDistrict,county_description,ZIP,CENSUS_TRACT,RACE_KNOWN,Reason for Stop – TCOLE form,SEX,APD_RACE_DESC,Person Search YN,Search Based On,Search Found
20182291450,08/17/2018,1904,6900 OLD BEE CAVES RD,3074191,10058685,DA,Council District 8,TRAVIS COUNTY,78735,19.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181871844,07/06/2018,2137,1300 NEWFIELD LN,3107346,10076231,BA,Council District 9,TRAVIS COUNTY,78703,16.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182060023,07/25/2018,24,4700 ROCKING CHAIR RD,3115229,10045013,FR,Council District 2,TRAVIS COUNTY,78744,24.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,CASH
20182271130,08/15/2018,1533,4805 WEST GATE BLVD,3095888,10055544,DA,Council District 5,TRAVIS COUNTY,78745,17.12,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20183020037,10/29/2018,216,1601 E ANDERSON LN EB,3132250,10094075,ID,Council District 1,TRAVIS COUNTY,78752,18.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,BLACK,NO,,
20183471253,12/13/2018,1737,1000 REINLI ST,3125318,10089277,ID,Council District 4,TRAVIS COUNTY,78723,21.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
20183320376,11/28/2018,821,700 NECHES ST,3115843,10070697,GE,Council District 9,TRAVIS COUNTY,78701,11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20183141581,11/10/2018,2102,RIBELIN RANCH DR / FM 2222 RD,3085459,10115120,AD,Council District 10,TRAVIS COUNTY,78750,17.16,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182490023,09/06/2018,37,6200 BLOCK LARCH TER,3128108,10058367,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20183450874,12/11/2018,1407,5000 E RIVERSIDE DR,3123120,10057533,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182530741,09/10/2018,1405,WOODLAND AVE / ALAMEDA DR,3114139,10062159,HE,Council District 9,TRAVIS COUNTY,78704,14.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20182541694,09/11/2018,2205,6000 N LAMAR BLVD,3119443,10093011,ID,Council District 7,TRAVIS COUNTY,78757,15.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
20183121853,11/09/2018,9,6900 BLOCK N IH 35 SB,3125965,10094745,ID,Council District 4,TRAVIS COUNTY,78752,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183081544,11/04/2018,1949,TIRADO ST / MIDDLE FISKVILLE RD,3124239,10091312,ID,Council District 4,TRAVIS COUNTY,78752,15.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182651786,09/22/2018,2239,3210 E MARTIN LUTHER KING JR BLVD,3126763,10076516,CH,Council District 1,TRAVIS COUNTY,78723,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20183391586,12/05/2018,2155,S 1ST ST / W BEN WHITE BLVD SVRD EB,3106183,10055329,DA,Council District 3,TRAVIS COUNTY,78745,13.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
20182930068,10/20/2018,42,MANCHACA RD / W BEN WHITE BLVD SVRD EB,3100203,10056446,DA,Council District 5,TRAVIS COUNTY,78745,20.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
20183431347,12/09/2018,1901,601 E BEN WHITE BLVD SVRD EB,3110212,10052484,DA,Council District 3,TRAVIS COUNTY,78745,24.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,UNKNOWN,YES,INCIDENTAL TO ARREST,NOTHING
20182801229,10/07/2018,1724,8400 GARCREEK CIR,3149787,10081185,CH,Council District 1,TRAVIS COUNTY,78724,22.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
20183461552,12/12/2018,1955,800 BLOCK N IH 35 SB,3117007,10070496,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182601838,09/17/2018,2215,TERI RD / E STASSNEY LN,3118641,10042924,FR,Council District 2,TRAVIS COUNTY,78744,24.31,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20182960003,10/23/2018,2,8600 MANCHACA RD,3091704,10040523,FR,Council District 5,TRAVIS COUNTY,78745,17.28,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
20183041868,10/31/2018,2246,10800 RESEARCH BLVD SB,3111958,10118777,AD,Council District 10,TRAVIS COUNTY,78759,17.22,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182631123,09/20/2018,1652,2500 E CESAR CHAVEZ ST,3122690,10066012,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182771376,10/04/2018,1943,RED RIVER ST / E 7TH ST,3116207,10070556,GE,Council District 9,TRAVIS COUNTY,78701,11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,OTHER
20182690086,09/26/2018,402,200 BLOCK S CONGRESS AVE,3113386,10068034,DA,Council District 9,TRAVIS COUNTY,78704,13.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,WEAPONS
20182551836,09/13/2018,252,7300 BLOCK MANCHACA RD,3094251,10045106,FR,Council District 5,TRAVIS COUNTY,78745,17.28,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,WEAPONS
20183161481,11/12/2018,2319,11500 AUSTIN PARK LN,3129325,10114147,ED,Council District 7,TRAVIS COUNTY,78758,18.45,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20183231454,11/19/2018,2027,9129 METRIC BLVD,3120187,10109264,ED,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20182350152,08/23/2018,304,2769 E SH 71 SVRD WB,3143251,10050376,HE,Council District 2,TRAVIS COUNTY,78617,23.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182751941,10/02/2018,2311,600 GUADALUPE ST,3113155,10071257,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182851310,10/12/2018,1618,8600 N LAMAR BLVD,3125710,10102520,ED,Council District 4,TRAVIS COUNTY,78758,18.05,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183320125,11/28/2018,444,500 N LAMAR BLVD,3110476,10071630,BA,Council District 9,TRAVIS COUNTY,78703,12,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20182680139,09/25/2018,242,6500 MANOR RD,3136772,10086090,ID,Council District 1,TRAVIS COUNTY,78723,21.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183291144,11/25/2018,1935,1300 BRIARCLIFF BLVD,3127686,10088978,ID,Council District 1,TRAVIS COUNTY,78723,21.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182691796,09/26/2018,2258,S 1ST ST / W STASSNEY LN,3102589,10048802,FR,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
20182930235,10/20/2018,253,MANCHACA RD / MATTHEWS LN,3094507,10045523,FR,Council District 5,TRAVIS COUNTY,78745,17.28,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183250392,11/21/2018,834,5000 S 1ST ST,3103728,10050915,DA,Council District 3,TRAVIS COUNTY,78745,20.03,,Moving Traffic Violation,F,BLACK,NO,,
20182751885,10/02/2018,2245,E RIVERSIDE DR / MONTOPOLIS DR,3127106,10055361,HE,Council District 3,TRAVIS COUNTY,78741,23.14,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,NO,,
20182730578,09/30/2018,916,1800 BURTON DR,3118973,10059156,HE,Council District 3,TRAVIS COUNTY,78741,23.15,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,PROBABLE CAUSE,DRUGS
20182961788,10/23/2018,2331,W BEN WHITE BLVD SVRD WB / S 1ST ST,3106314,10055585,DA,Council District 3,TRAVIS COUNTY,78704,13.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182731016,09/30/2018,1417,1300 W BEN WHITE BLVD WB,3102949,10055904,DA,Council District 5,TRAVIS COUNTY,78704,20.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183310112,11/27/2018,232,200 W 5TH ST,3113764,10070561,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20183340265,11/30/2018,452,7612 BLUFF SPRINGS RD,3106743,10036492,FR,,TRAVIS COUNTY,78744,24.27,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182901801,10/17/2018,2353,9012 GALEWOOD DR,3122251,10107186,ED,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182580093,09/15/2018,100,400 TRINITY ST,3115205,10069785,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20182811872,10/08/2018,2319,6000 N IH 35 SVRD SB,3124983,10090699,ID,Council District 4,TRAVIS COUNTY,78752,15.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182831820,10/11/2018,121,2607 HILLVIEW RD,3106164,10082898,BA,Council District 10,TRAVIS COUNTY,78703,16.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20183200102,11/16/2018,119,1600 E RIVERSIDE DR,3118213,10062790,HE,Council District 9,TRAVIS COUNTY,78741,23.04,,Moving Traffic Violation,M,WHITE,NO,,
20182360199,08/24/2018,319,RESEARCH BLVD SVRD NB / PAYTON GIN RD,3121361,10106380,ID,Council District 4,TRAVIS COUNTY,78758,18.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20182880162,10/15/2018,353,2907 S 1ST ST,3108134,10058969,DA,Council District 3,TRAVIS COUNTY,78704,13.08,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182870589,10/14/2018,1049,600 W STASSNEY LN,3102961,10048652,DA,Council District 3,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,CASH
20183440155,12/10/2018,348,CHADWYCK DR / SPRINGDALE RD,3135658,10082533,ID,Council District 1,TRAVIS COUNTY,78723,21.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20182830110,10/10/2018,153,500 TRINITY ST,3115301,10070114,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,DRUGS
20182750529,10/02/2018,933,2000 BLOCK E CESAR CHAVEZ ST,3120531,10066845,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20182821763,10/10/2018,28,LAKE AUSTIN BLVD / DEEP EDDY AVE,3104876,10074150,BA,Council District 10,TRAVIS COUNTY,78703,16.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,CASH
20183361594,12/03/2018,4,1803 E 7TH ST,3120732,10068937,GE,Council District 3,TRAVIS COUNTY,78702,9.02,,Moving Traffic Violation,M,WHITE,NO,,
20183200269,11/16/2018,451,E 7TH ST / RED RIVER ST,3116207,10070556,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20183461628,12/12/2018,2046,HARRIS BRANCH PKWY / GILES LN,3154385,10099796,CH,Council District 1,TRAVIS COUNTY,78754,18.56,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,DRUGS
20182720160,09/29/2018,152,CAMERON RD / CORONA DR,3125870,10087406,ID,Council District 4,TRAVIS COUNTY,78723,21.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20182821777,10/09/2018,2223,5100 NUCKOLS CROSSING RD,3116342,10043932,FR,Council District 2,TRAVIS COUNTY,78744,24.13,,Moving Traffic Violation,F,WHITE,NO,,
20183390590,12/05/2018,1234,1300 MONTOPOLIS DR,3128249,10057620,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,CONSENT,DRUGS
20183540303,12/20/2018,704,4700 ED BLUESTEIN BLVD NB,3138457,10076985,CH,Council District 1,TRAVIS COUNTY,78724,22.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,NO,,
20183560178,12/22/2018,344,9200 BURNET RD,3118657,10110081,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018411568,02/10/2018,2101,7100 N IH 35 SVRD SB,3125614,10094452,ID,Council District 4,TRAVIS COUNTY,78752,15.03,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
2018961836,04/06/2018,2228,6900 ELM CREEK DR,3107624,10039482,FR,Council District 2,TRAVIS COUNTY,78744,24.27,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20181001720,04/10/2018,2253,13400 N US 183 HWY SVRD NB,3098245,10135314,AD,Council District 6,WILLIAMSON COUNTY,78729,204.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018601672,03/01/2018,2137,W PARMER LN / N IH 35 SVRD SB,3134421,10122144,ED,Council District 7,TRAVIS COUNTY,78753,18.26,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018591715,03/01/2018,13,W BEN WHITE BLVD SVRD WB / MANCHACA RD,3100344,10056714,DA,Council District 5,TRAVIS COUNTY,78704,20.04,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
2018541726,02/23/2018,2230,E BEN WHITE BLVD SVRD EB / WOODWARD ST,3114356,10051712,FR,Council District 2,TRAVIS COUNTY,78744,24.11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,NOTHING
2018300118,01/30/2018,426,2100 BLOCK S LAMAR BLVD,3105636,10063425,DA,Council District 5,TRAVIS COUNTY,78704,13.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
2018391585,02/08/2018,2130,2400 S CONGRESS AVE,3110844,10059841,DA,Council District 3,TRAVIS COUNTY,78704,13.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018600163,03/01/2018,156,2251 S IH 35 SVRD NB,3115403,10058307,HE,Council District 9,TRAVIS COUNTY,78741,14.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,OTHER
20185008211,03/04/2018,2258,6007 WAGON BND,3109546,10043480,FR,Council District 2,TRAVIS COUNTY,78744,24.12,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181011024,04/11/2018,1517,4200 MANOR RD,3130565,10079159,BA,Council District 9,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
2018660172,03/07/2018,338,11441 N IH 35 SVRD NB,3135375,10111677,ED,Council District 1,TRAVIS COUNTY,78753,18.32,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018390111,02/08/2018,240,700 BLOCK WOODWARD ST,3112316,10055062,DA,Council District 3,TRAVIS COUNTY,78704,23.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018291369,01/29/2018,2040,9515 N LAMAR BLVD,3128694,10106147,ED,Council District 4,TRAVIS COUNTY,78753,18.23,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,CASH
20181000030,04/10/2018,23,4600 BLOCK S MOPAC EXPY SB,3090929,10059936,DA,Council District 8,TRAVIS COUNTY,78735,19.14,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181141666,04/24/2018,2121,3900 ED BLUESTEIN BLVD SB,3137739,10073883,CH,Council District 1,TRAVIS COUNTY,78721,21.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
2018331882,02/02/2018,2337,9300 S IH 35 SVRD SB,3100423,10033116,FR,Council District 5,TRAVIS COUNTY,78748,24.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181120528,04/22/2018,1207,4000 S 1ST ST,3106151,10055321,DA,Council District 3,TRAVIS COUNTY,78745,20.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
201890409,01/09/2018,1017,300 E ANDERSON LN WB,3125980,10098267,ID,Council District 4,TRAVIS COUNTY,78753,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,NO,,
2018521270,02/21/2018,1838,1600 GROVE BLVD,3125983,10057278,HE,Council District 3,TRAVIS COUNTY,78741,23.18,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
201830015,01/03/2018,311,9900 S IH 35 SVRD SB,3099324,10030080,FR,Council District 5,TRAVIS COUNTY,78748,24.21,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018490040,02/18/2018,24,RESEARCH BLVD SVRD NB / OHLEN RD,3121559,10105553,ID,Council District 4,TRAVIS COUNTY,78758,18.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018181612,01/18/2018,2312,2500 E OLTORF ST,3119268,10056212,HE,Council District 3,TRAVIS COUNTY,78741,23.16,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181071292,04/17/2018,1840,1000 E 41ST ST,3121344,10082703,BA,Council District 9,TRAVIS COUNTY,78751,3.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018201481,01/20/2018,2101,N LAMAR BLVD / W 29TH ST,3112269,10081644,BA,Council District 9,TRAVIS COUNTY,78705,2.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
2018890134,03/30/2018,427,12330 N IH 35 SVRD SB,3134503,10119629,ED,Council District 7,TRAVIS COUNTY,78753,18.26,,Moving Traffic Violation,F,HISPANIC OR LATINO,NO,,
2018440011,02/13/2018,49,AIRPORT BLVD / E 51ST ST,3122603,10086955,ID,Council District 9,TRAVIS COUNTY,78751,3.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
201871469,01/07/2018,2256,1400 NEWFIELD LN,3107503,10076531,BA,Council District 9,TRAVIS COUNTY,78703,16.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
2018351207,02/05/2018,11,4800 BLOCK SPRING MEADOW CV,3118259,10044746,FR,Council District 2,TRAVIS COUNTY,78744,24.31,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018841224,03/25/2018,1811,OAK GROVE AVE / SOL WILSON AVE,3126639,10073690,CH,Council District 1,TRAVIS COUNTY,78702,8.02,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018820278,03/23/2018,341,6315 S IH 35 SVRD NB,3107161,10043224,FR,Council District 2,TRAVIS COUNTY,78744,24.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
2018151053,01/15/2018,1656,900 BLOCK E ST JOHNS AVE,3126640,10094270,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018650867,03/06/2018,1314,4503 E 51ST ST,3134483,10080555,CH,Council District 1,TRAVIS COUNTY,78723,21.07,,Moving Traffic Violation,M,WHITE,NO,,
20181041497,04/14/2018,2143,5500 S 1ST ST,3102654,10049384,DA,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
2018781569,03/19/2018,1655,E 7TH ST / CALLES ST,3124213,10068276,CH,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
